Area,Aspect_Ratio,Label
246.0,1.8333333333333333,0
384.5,1.1111111111111112,0
161.5,1.4444444444444444,0
1666.5,1.2878787878787878,0
1247.0,0.8901098901098901,0
463.0,0.3770491803278688,0
4051.5,1.4776119402985075,0
216.0,2.8333333333333335,0
484.0,2.1363636363636362,0
733.0,1.59375,0
425.5,1.0689655172413792,0
139.0,1.3888888888888888,0
107.0,1.1111111111111112,0
592.0,0.8823529411764706,0
1818.0,1.0,0
243.0,0.2619047619047619,0
172.0,1.0434782608695652,0
3470.5,1.4918032786885247,0
139.5,2.5,0
770.5,1.4193548387096775,0
114.5,2.2,0
564.5,1.9230769230769231,0
507.5,0.9459459459459459,0
135.5,1.3888888888888888,0
108.5,1.4166666666666667,0
495.0,0.8333333333333334,0
1857.5,1.2077922077922079,0
576.5,0.3880597014925373,0
3032.5,1.4736842105263157,0
711.0,1.4,0
733.5,1.4838709677419355,0
136.5,2.6363636363636362,0
474.5,0.9473684210526315,0
132.5,1.411764705882353,0
446.0,0.6363636363636364,0
1952.0,1.5238095238095237,0
722.0,0.38028169014084506,0
2657.5,1.4259259259259258,0
144.0,3.5833333333333335,1
469.0,1.09375,0
352.0,1.9,0
530.0,1.4,0
121.5,1.411764705882353,0
1952.0,1.9583333333333333,0
683.0,0.36363636363636365,0
2353.5,1.411764705882353,0
472.0,1.0606060606060606,0
349.0,2.3684210526315788,0
411.0,1.3448275862068966,0
116.5,1.3529411764705883,0
1550.5,3.0,0
837.0,0.3291139240506329,0
2016.5,1.446808510638298,0
592.5,1.1176470588235294,0
294.0,2.0,0
516.0,1.4444444444444444,0
114.0,1.2941176470588236,0
379.0,6.444444444444445,1
198.5,0.2564102564102564,0
649.5,0.3888888888888889,0
1798.0,1.4222222222222223,0
563.5,1.0857142857142856,0
301.0,2.2222222222222223,0
348.5,1.3333333333333333,0
101.0,1.375,0
116.5,0.5217391304347826,0
663.5,0.5614035087719298,0
1559.5,1.4761904761904763,0
687.0,1.0,0
262.0,1.7894736842105263,0
413.5,1.4,0
105.0,1.375,0
475.5,0.8048780487804879,0
112.5,4.75,1
1329.5,1.3658536585365855,0
718.0,1.105263157894737,0
126.0,3.111111111111111,0
235.0,1.6842105263157894,0
167.0,2.1875,0
113.0,1.4,0
120.0,1.2,0
312.0,1.4545454545454546,0
118.0,3.6363636363636362,1
1249.5,1.4210526315789473,0
752.5,1.1,0
110.5,3.125,0
233.5,1.894736842105263,0
169.5,2.0,0
118.5,1.2666666666666666,0
992.0,0.8269230769230769,0
1146.0,1.3243243243243243,0
226.0,1.55,0
310.0,1.3478260869565217,0
159.0,1.1875,0
917.0,1.0,0
1015.0,1.3428571428571427,0
245.5,1.619047619047619,0
251.0,1.3636363636363635,0
104.5,2.5,0
110.5,3.727272727272727,1
996.5,1.065217391304348,0
924.5,1.2941176470588236,0
181.5,1.4285714285714286,0
225.5,1.3181818181818181,0
206.5,3.75,1
1059.0,1.0208333333333333,0
860.5,1.28125,0
180.5,1.5238095238095237,0
196.0,1.380952380952381,0
131.0,1.2941176470588236,0
135.5,1.125,0
201.5,3.2,0
1192.5,1.0196078431372548,0
770.0,1.25,0
142.0,2.0,0
114.0,1.75,0
126.5,1.1875,0
122.5,0.95,0
1199.0,0.6142857142857143,0
651.5,1.2666666666666666,0
153.5,2.0625,0
129.0,1.1176470588235294,0
165.0,2.9411764705882355,0
1078.0,0.6885245901639344,0
611.5,1.2413793103448276,0
147.5,1.9375,0
127.0,2.090909090909091,0
126.5,1.1764705882352942,0
274.5,3.0,0
1549.5,0.921875,0
606.5,1.2857142857142858,0
110.5,1.5333333333333334,0
154.5,1.2222222222222223,0
159.0,1.1111111111111112,0
220.5,0.7575757575757576,0
218.0,1.8125,0
2284.0,0.8076923076923077,0
481.5,1.3076923076923077,0
131.5,1.4444444444444444,0
170.0,1.2777777777777777,0
140.0,1.0526315789473684,0
207.0,0.75,0
104.5,2.3846153846153846,0
2479.0,0.788235294117647,0
490.0,1.2307692307692308,0
146.0,2.0714285714285716,0
178.0,1.3333333333333333,0
145.5,1.105263157894737,0
150.5,0.9166666666666666,0
371.0,2.9523809523809526,0
2345.0,0.8860759493670886,0
413.5,1.24,0
106.0,1.6,0
196.5,1.3333333333333333,0
154.0,1.105263157894737,0
203.0,0.7333333333333333,0
396.0,2.6153846153846154,0
3908.0,0.8809523809523809,0
1109.5,2.2916666666666665,0
371.5,1.1923076923076923,0
157.5,1.3157894736842106,0
256.5,1.1,0
100.5,1.375,0
5229.0,0.7788461538461539,0
1095.5,2.1481481481481484,0
344.0,1.16,0
210.0,1.2380952380952381,0
102.5,1.7692307692307692,0
205.0,1.1578947368421053,0
155.0,1.0909090909090908,0
6118.5,0.7456140350877193,0
142.5,1.0625,0
863.0,2.1379310344827585,0
318.5,1.3043478260869565,0
225.5,1.1818181818181819,0
105.0,1.7333333333333334,0
276.0,1.1578947368421053,0
123.5,1.5333333333333334,0
6799.5,0.8378378378378378,0
1076.5,1.8387096774193548,0
120.0,1.0555555555555556,0
196.5,1.588235294117647,0
306.5,1.2083333333333333,0
216.5,1.2941176470588236,0
127.5,1.1428571428571428,0
6945.5,1.0204081632653061,0
991.0,1.7575757575757576,0
252.5,1.2272727272727273,0
274.0,1.2857142857142858,0
187.0,1.0454545454545454,0
118.5,1.2777777777777777,0
5990.5,1.2891566265060241,0
194.5,0.75,0
109.0,0.45454545454545453,0
763.5,1.6756756756756757,0
267.5,1.2727272727272727,0
263.0,1.1904761904761905,0
159.0,1.0952380952380953,0
141.5,1.2105263157894737,0
225.0,0.29545454545454547,0
3921.5,1.4848484848484849,0
233.5,1.5263157894736843,0
250.0,1.2380952380952381,0
168.5,1.1428571428571428,0
133.5,1.5294117647058822,0
3028.5,1.8541666666666667,0
272.0,1.5,0
248.5,1.25,0
297.5,1.0909090909090908,0
139.0,1.5625,0
1526.0,3.24,0
330.0,1.2,0
230.0,1.2,0
192.5,1.0454545454545454,0
195.5,1.1904761904761905,0
364.0,1.2307692307692308,0
358.0,1.0909090909090908,0
105.0,2.25,0
250.5,1.105263157894737,0
105.0,1.7857142857142858,0
391.5,1.1481481481481481,0
367.5,1.1363636363636365,0
103.5,2.375,0
236.0,1.2222222222222223,0
106.5,1.4666666666666666,0
106.5,1.7857142857142858,0
424.5,1.1428571428571428,0
277.0,1.0869565217391304,0
182.0,1.1111111111111112,0
438.5,1.2142857142857142,0
339.5,1.1304347826086956,0
115.5,2.111111111111111,0
171.0,1.1111111111111112,0
476.0,1.2413793103448276,0
363.5,1.0416666666666667,0
104.5,2.2222222222222223,0
208.0,1.0555555555555556,0
160.5,1.3157894736842106,0
429.0,1.3703703703703705,0
303.0,1.0833333333333333,0
181.0,1.1176470588235294,0
160.0,1.4444444444444444,0
625.0,1.15625,0
303.5,1.12,0
168.0,1.1176470588235294,0
147.0,1.5294117647058822,0
649.5,1.1470588235294117,0
279.0,1.0769230769230769,0
130.5,1.0,0
701.0,1.1388888888888888,0
296.5,1.0769230769230769,0
136.0,1.0588235294117647,0
605.0,1.2727272727272727,0
135.0,2.25,0
286.0,1.0740740740740742,0
134.0,1.125,0
878.5,1.1282051282051282,0
449.5,1.1111111111111112,0
138.5,2.5555555555555554,0
136.0,1.0625,0
777.0,1.1219512195121952,0
319.0,1.0740740740740742,0
105.0,1.2,0
1062.5,1.0909090909090908,0
212.5,1.8125,0
315.5,1.1111111111111112,0
124.0,6.285714285714286,1
1112.5,1.1111111111111112,0
329.0,1.1923076923076923,0
111.5,1.0666666666666667,0
142.5,5.875,1
1227.0,1.0816326530612246,0
310.0,1.2307692307692308,0
113.5,5.333333333333333,1
1012.5,1.0576923076923077,0
364.5,1.2222222222222223,0
689.0,1.1346153846153846,0
217.5,1.95,0
547.5,1.0625,0
185.5,5.888888888888889,1
1676.0,1.1428571428571428,0
351.0,2.7333333333333334,0
464.0,1.0606060606060606,0
118.5,0.7391304347826086,0
220.5,5.090909090909091,1
2330.5,1.096774193548387,0
120.5,3.4,0
359.5,2.6666666666666665,0
478.0,1.0294117647058822,0
101.0,1.0769230769230769,0
214.5,5.454545454545454,1
2063.0,1.0746268656716418,0
298.0,1.9130434782608696,0
745.0,1.0588235294117647,0
214.0,2.076923076923077,0
233.0,4.769230769230769,1
3829.0,1.0533333333333332,0
747.5,2.3636363636363638,0
766.5,1.0,0
236.5,2.3333333333333335,0
245.0,4.454545454545454,1
4932.0,0.9882352941176471,0
207.5,1.375,0
195.0,0.4,0
847.5,1.0,0
254.0,1.8666666666666667,0
217.0,4.818181818181818,1
5959.5,0.9680851063829787,0
167.0,1.0769230769230769,0
244.0,0.3939393939393939,0
913.0,1.0,0
250.0,2.6363636363636362,0
7185.5,1.0,0
105.5,0.4074074074074074,0
298.5,0.3783783783783784,0
1037.5,0.975,0
121.5,2.4,0
282.5,2.4166666666666665,0
110.5,1.2,0
6631.5,1.2906976744186047,0
320.0,0.38636363636363635,0
989.5,0.9761904761904762,0
280.0,2.3846153846153846,0
115.5,1.125,0
5546.5,1.7205882352941178,0
289.5,0.3877551020408163,0
1074.5,0.9767441860465116,0
301.0,2.3846153846153846,0
116.5,1.125,0
226.5,0.4642857142857143,0
3358.0,2.1666666666666665,0
1253.0,0.9777777777777777,0
308.0,2.4615384615384617,0
113.5,1.1875,0
1742.0,3.72,1
1362.5,0.9574468085106383,0
435.5,1.1612903225806452,0
131.0,1.1176470588235294,0
1388.0,0.94,0
375.0,2.0,0
136.5,1.1176470588235294,0
1469.0,0.98,0
393.0,1.8421052631578947,0
144.5,1.1176470588235294,0
1210.5,0.9444444444444444,0
150.5,1.1176470588235294,0
1486.0,0.9464285714285714,0
154.0,1.1111111111111112,0
1788.0,0.9166666666666666,0
287.0,3.5384615384615383,1
157.5,1.1111111111111112,0
2187.0,0.9032258064516129,0
533.0,2.411764705882353,0
187.5,1.0526315789473684,0
2756.5,0.8787878787878788,0
288.0,3.5,0
561.5,2.4705882352941178,0
136.5,1.3125,0
2679.5,0.8591549295774648,0
617.0,2.388888888888889,0
202.5,1.05,0
3008.5,0.8513513513513513,0
566.0,2.2,0
173.5,1.105263157894737,0
3366.0,0.8354430379746836,0
677.5,2.2857142857142856,0
193.5,1.15,0
3850.0,0.8117647058823529,0
758.0,2.380952380952381,0
232.0,1.0952380952380953,0
4354.5,0.7934782608695652,0
121.0,1.5,0
622.5,2.130434782608696,0
213.5,1.0952380952380953,0
4913.5,0.74,0
633.0,2.0833333333333335,0
186.5,1.2777777777777777,0
5572.5,0.7222222222222222,0
682.5,1.8928571428571428,0
204.0,1.1363636363636365,0
6351.0,0.7614678899082569,0
772.0,2.0,0
215.0,1.0869565217391304,0
6734.5,0.9583333333333334,0
738.0,1.21875,0
207.0,0.22727272727272727,0
206.0,1.368421052631579,0
5621.5,1.180722891566265,0
875.5,1.8285714285714285,0
139.5,0.3181818181818182,0
263.5,1.0833333333333333,0
3423.0,1.5294117647058822,0
317.0,1.12,0
2999.5,1.76,0
315.5,1.12,0
1713.5,2.5483870967741935,0
343.5,1.037037037037037,0
251.0,8.714285714285714,1
288.0,1.2727272727272727,0
401.5,1.0714285714285714,0
469.5,1.0344827586206897,0
471.5,1.0666666666666667,0
530.5,1.1290322580645162,0
527.5,1.03125,0
639.0,1.1379310344827587,0
184.0,2.272727272727273,0
551.5,1.206896551724138,0
847.0,1.0277777777777777,0
213.0,2.4545454545454546,0
732.0,1.027027027027027,0
750.5,1.054054054054054,0
112.0,1.3333333333333333,0
681.0,1.1142857142857143,0
1211.0,0.9767441860465116,0
255.0,2.3846153846153846,0
128.0,1.375,0
1337.5,1.0,0
137.5,2.1538461538461537,0
125.0,1.375,0
1385.0,0.9574468085106383,0
137.5,1.4375,0
1476.0,0.9791666666666666,0
132.0,1.5,0
152.5,1.3529411764705883,0
1754.0,1.0,0
183.0,1.8666666666666667,0
185.5,1.0952380952380953,0
1977.5,0.9454545454545454,0
103.5,1.0666666666666667,0
152.5,1.411764705882353,0
2194.0,0.9655172413793104,0
183.5,1.5333333333333334,0
125.0,1.411764705882353,0
107.0,1.5,0
2432.5,0.9354838709677419,0
109.0,1.5714285714285714,0
367.5,2.176470588235294,0
116.5,1.2941176470588236,0
120.0,1.4545454545454546,0
358.0,4.416666666666667,1
2417.0,1.0517241379310345,0
134.0,1.125,0
197.5,0.625,0
105.5,1.25,0
3158.5,0.9154929577464789,0
114.0,3.0,0
147.5,0.9090909090909091,0
509.0,0.8181818181818182,0
169.5,1.3157894736842106,0
111.0,1.5,0
3646.5,0.9090909090909091,0
113.5,3.125,0
349.0,2.111111111111111,0
113.5,2.0,0
167.5,1.1176470588235294,0
756.5,1.0571428571428572,0
151.5,1.368421052631579,0
123.0,1.4545454545454546,0
4168.0,0.8823529411764706,0
127.0,3.0,0
627.0,2.2,0
273.5,1.5555555555555556,0
1140.5,1.175,0
186.0,1.4210526315789473,0
132.5,1.4166666666666667,0
540.5,3.3333333333333335,0
4604.0,0.975609756097561,0
131.5,3.0,0
445.5,1.9545454545454546,0
158.5,0.3448275862068966,0
315.0,1.5789473684210527,0
1408.5,1.4,0
392.5,1.08,0
145.0,2.4444444444444446,0
135.5,1.3333333333333333,0
571.5,3.65,1
5398.0,0.945054945054945,0
337.0,1.2608695652173914,0
197.5,0.3235294117647059,0
231.0,1.4705882352941178,0
1569.0,1.736842105263158,0
267.5,1.0769230769230769,0
144.0,1.4166666666666667,0
6568.5,0.9591836734693877,0
336.0,1.3043478260869565,0
240.0,0.34285714285714286,0
1538.5,1.837837837837838,0
369.5,1.3333333333333333,0
142.5,2.4444444444444446,0
147.5,1.3076923076923077,0
6397.5,1.2560975609756098,0
239.0,0.7307692307692307,0
295.5,0.3170731707317073,0
1434.5,1.8055555555555556,0
317.5,1.037037037037037,0
151.0,1.3846153846153846,0
104.0,1.0588235294117647,0
5103.5,1.5606060606060606,0
431.5,1.2592592592592593,0
381.5,0.32608695652173914,0
1299.0,1.8529411764705883,0
397.5,1.3636363636363635,0
185.5,2.0,0
162.0,1.3846153846153846,0
3106.5,2.130434782608696,0
1209.0,1.878787878787879,0
211.5,1.0714285714285714,0
165.0,1.3571428571428572,0
1451.5,3.9545454545454546,1
1230.0,1.78125,0
117.5,1.8,0
434.0,1.3043478260869565,0
176.5,2.4,0
180.0,1.3846153846153846,0
1028.0,1.7741935483870968,0
462.5,1.24,0
184.5,1.8461538461538463,0
169.5,1.4285714285714286,0
892.5,1.8333333333333333,0
509.0,1.28,0
184.0,2.0833333333333335,0
195.5,1.3571428571428572,0
1008.0,1.7,0
152.5,1.7142857142857142,0
526.0,1.2692307692307692,0
202.5,2.1666666666666665,0
199.5,1.1875,0
800.5,1.75,0
631.5,1.0,0
213.5,2.076923076923077,0
207.5,1.3333333333333333,0
849.0,1.6785714285714286,0
102.5,2.625,0
371.0,1.2962962962962963,0
211.0,1.4,0
814.5,1.7307692307692308,0
615.0,1.25,0
235.0,2.076923076923077,0
229.0,1.3333333333333333,0
643.5,1.206896551724138,0
232.0,2.5454545454545454,0
783.5,1.6296296296296295,0
220.0,1.4,0
692.5,1.2413793103448276,0
250.0,2.1538461538461537,0
752.0,1.5555555555555556,0
257.0,1.1,0
808.0,1.0,0
237.5,2.4166666666666665,0
686.0,1.75,0
250.0,1.3125,0
788.5,1.1176470588235294,0
258.0,2.5,0
649.0,1.6666666666666667,0
331.0,0.8461538461538461,0
896.0,1.0,0
299.0,2.0,0
618.5,1.625,0
376.5,0.96,0
914.0,1.1428571428571428,0
304.5,2.3846153846153846,0
595.0,1.5833333333333333,0
373.0,0.8148148148148148,0
1060.5,0.9545454545454546,0
325.0,2.4615384615384617,0
541.5,1.6818181818181819,0
318.0,1.1428571428571428,0
125.5,4.125,1
1062.0,1.131578947368421,0
333.5,2.357142857142857,0
522.5,1.5909090909090908,0
422.5,0.9285714285714286,0
1339.0,0.9782608695652174,0
197.5,1.8571428571428572,0
513.5,1.5909090909090908,0
432.5,0.8571428571428571,0
194.0,4.333333333333333,1
1231.5,1.15,0
388.0,2.125,0
462.0,1.619047619047619,0
424.5,0.896551724137931,0
130.5,4.0,1
1326.5,1.0930232558139534,0
197.5,1.2777777777777777,0
161.0,0.8333333333333334,0
454.5,1.619047619047619,0
473.0,0.8666666666666667,0
1447.0,1.0666666666666667,0
168.0,1.2222222222222223,0
156.5,0.8421052631578947,0
432.5,1.6,0
516.0,0.9,0
212.5,5.375,1
1592.0,1.0869565217391304,0
149.5,1.1333333333333333,0
432.0,1.6,0
519.0,0.9032258064516129,0
2031.0,0.896551724137931,0
123.5,1.0,0
123.0,0.75,0
404.5,1.45,0
395.5,1.631578947368421,0
129.5,1.75,0
2187.5,0.8709677419354839,0
421.0,1.3181818181818181,0
107.5,1.75,0
399.5,1.55,0
2420.5,0.8615384615384616,0
135.5,1.0,0
446.0,1.2727272727272727,0
368.0,1.6666666666666667,0
344.0,4.545454545454546,1
2320.0,1.0350877192982457,0
150.5,0.9411764705882353,0
126.0,0.8823529411764706,0
475.0,1.3043478260869565,0
108.5,1.8333333333333333,0
355.5,1.4736842105263157,0
352.5,4.7272727272727275,1
2575.0,0.9682539682539683,0
139.0,1.1666666666666667,0
119.5,1.0555555555555556,0
514.5,1.3478260869565217,0
110.5,2.5555555555555554,0
345.5,1.5555555555555556,0
3340.5,0.8289473684210527,0
539.0,1.2916666666666667,0
124.0,2.3,0
333.0,1.5555555555555556,0
419.5,4.3076923076923075,1
3262.5,0.9436619718309859,0
582.5,1.28,0
124.0,2.5,0
323.5,1.5,0
491.5,4.0,1
3680.5,0.9210526315789473,0
110.5,0.6,0
599.0,1.1379310344827587,0
138.0,2.5,0
304.5,1.588235294117647,0
529.5,4.2,1
4153.5,0.9012345679012346,0
107.0,0.65,0
623.0,1.1379310344827587,0
178.5,1.625,0
279.0,1.5294117647058822,0
597.5,3.9411764705882355,1
4814.0,0.875,0
120.0,0.3235294117647059,0
617.0,1.4,0
180.5,2.076923076923077,0
290.5,1.5294117647058822,0
625.5,3.6666666666666665,1
5442.0,0.84375,0
107.5,0.5652173913043478,0
710.5,1.0909090909090908,0
181.5,2.4545454545454546,0
246.5,1.4705882352941178,0
600.5,4.6,1
6359.5,0.8173076923076923,0
123.0,0.56,0
1055.5,0.8222222222222222,0
266.0,1.5625,0
7230.5,0.8761904761904762,0
102.0,0.4166666666666667,0
132.0,0.5925925925925926,0
227.5,0.2826086956521739,0
1181.0,0.8043478260869565,0
245.0,1.5,0
6280.0,1.053763440860215,0
136.0,0.5517241379310345,0
1361.5,0.8163265306122449,0
248.0,1.6,0
5069.0,1.3417721518987342,0
131.5,0.37209302325581395,0
1372.0,0.84,0
239.0,1.5333333333333334,0
114.0,0.21739130434782608,0
3607.0,1.3015873015873016,0
1491.0,0.8076923076923077,0
233.0,1.5333333333333334,0
2337.0,1.6590909090909092,0
1717.0,0.7777777777777778,0
229.0,1.4666666666666666,0
1116.5,2.5833333333333335,0
433.5,0.7105263157894737,0
1653.5,0.8070175438596491,0
210.0,1.5714285714285714,0
819.0,0.9523809523809523,0
1821.5,0.8135593220338984,0
114.5,1.6153846153846154,0
198.0,1.4666666666666666,0
1257.5,0.9803921568627451,0
2073.0,0.890625,0
191.5,1.4666666666666666,0
1676.5,1.2244897959183674,0
2297.0,0.7794117647058824,0
138.5,1.6923076923076923,0
205.0,1.6428571428571428,0
1913.5,1.4583333333333333,0
2490.5,0.8115942028985508,0
125.0,1.7692307692307692,0
189.0,1.5,0
1965.0,1.6595744680851063,0
3177.5,0.782051282051282,0
208.5,1.105263157894737,0
122.5,2.0,0
163.0,1.5,0
1868.0,1.7173913043478262,0
3535.0,0.7948717948717948,0
264.0,1.6666666666666667,0
117.0,2.090909090909091,0
163.5,1.5,0
3614.5,0.7738095238095238,0
1750.0,1.5957446808510638,0
118.5,2.4,0
136.5,1.4285714285714286,0
4441.5,0.7840909090909091,0
271.0,1.2857142857142858,0
1527.0,1.6,0
138.5,1.7857142857142858,0
166.5,1.5384615384615385,0
5037.5,0.7789473684210526,0
173.5,0.75,0
1480.5,1.725,0
152.0,1.625,0
136.5,1.5384615384615385,0
5791.5,0.7941176470588235,0
329.0,1.434782608695652,0
1443.0,1.6341463414634145,0
137.5,2.0833333333333335,0
158.5,1.5384615384615385,0
6593.0,0.7522123893805309,0
373.5,1.72,0
1323.0,1.7105263157894737,0
134.5,2.7,0
138.5,1.4615384615384615,0
8012.0,0.8099173553719008,0
355.0,1.0,0
1206.5,1.6944444444444444,0
182.5,1.6875,0
131.0,1.5,0
108.5,0.7083333333333334,0
9577.0,0.7686567164179104,0
346.5,0.75,0
1147.0,1.6571428571428573,0
105.0,1.7857142857142858,0
123.0,1.3846153846153846,0
9581.0,0.9180327868852459,0
356.5,0.7333333333333333,0
103.0,0.43478260869565216,0
1060.5,1.6470588235294117,0
163.5,1.75,0
108.5,1.7857142857142858,0
118.0,1.5,0
8939.0,1.1481481481481481,0
475.0,1.0294117647058822,0
874.5,1.606060606060606,0
222.5,1.6470588235294117,0
124.0,2.1666666666666665,0
125.0,1.5,0
7474.5,1.2608695652173914,0
106.5,0.2413793103448276,0
792.0,1.6129032258064515,0
227.5,1.6666666666666667,0
126.0,2.7,0
117.5,1.5,0
6048.0,1.6216216216216217,0
116.0,1.75,0
248.0,1.6666666666666667,0
727.5,1.4848484848484849,0
149.0,1.8666666666666667,0
4032.5,2.0,0
105.0,1.7647058823529411,0
279.0,1.75,0
176.0,3.2222222222222223,0
710.5,1.5161290322580645,0
177.0,1.9333333333333333,0
105.5,1.4166666666666667,0
1878.0,3.5384615384615383,1
718.5,1.5666666666666667,0
279.5,1.45,0
109.5,1.8333333333333333,0
573.5,1.5333333333333334,0
181.0,1.8666666666666667,0
182.5,1.7333333333333334,0
1063.5,1.6388888888888888,0
311.5,1.5789473684210527,0
214.5,1.8666666666666667,0
576.0,1.5172413793103448,0
272.5,2.2941176470588234,0
1231.5,2.0588235294117645,0
428.0,1.4090909090909092,0
211.0,2.1333333333333333,0
515.5,1.5714285714285714,0
384.0,3.1875,0
1167.5,2.1818181818181817,0
467.0,1.5714285714285714,0
242.0,1.875,0
454.0,1.5555555555555556,0
117.5,1.5454545454545454,0
322.0,3.466666666666667,0
1014.5,2.161290322580645,0
464.5,1.565217391304348,0
213.5,2.0,0
390.0,1.5,0
102.0,1.3333333333333333,0
339.5,2.588235294117647,0
829.5,2.2413793103448274,0
501.0,1.608695652173913,0
319.0,2.3333333333333335,0
113.5,1.5454545454545454,0
412.0,1.5,0
112.5,1.4545454545454546,0
311.0,2.9375,0
549.5,1.6666666666666667,0
750.5,2.3333333333333335,0
101.5,2.7777777777777777,0
392.0,1.52,0
106.0,1.4545454545454546,0
341.5,3.4285714285714284,0
574.0,1.64,0
765.0,2.3703703703703702,0
145.5,1.7857142857142858,0
361.0,1.52,0
115.0,1.3333333333333333,0
107.0,1.4545454545454546,0
320.0,3.2142857142857144,0
829.0,1.6153846153846154,0
220.0,2.0,0
101.0,3.5,0
718.0,2.3076923076923075,0
305.5,1.5,0
121.5,1.5454545454545454,0
900.0,1.6923076923076923,0
281.5,3.3846153846153846,0
226.5,2.0625,0
117.0,4.0,1
646.5,2.2083333333333335,0
302.5,1.5,0
127.5,1.4545454545454546,0
962.5,1.7037037037037037,0
259.5,3.1538461538461537,0
108.0,2.5454545454545454,0
239.5,1.9444444444444444,0
119.5,4.0,1
562.5,2.217391304347826,0
317.0,1.5217391304347827,0
124.0,1.3333333333333333,0
144.5,0.6923076923076923,0
1068.0,1.6551724137931034,0
275.0,1.95,0
119.5,3.2222222222222223,0
264.0,2.1052631578947367,0
570.0,2.04,0
318.0,1.4782608695652173,0
135.0,1.3076923076923077,0
144.5,1.3478260869565217,0
287.0,1.2916666666666667,0
1126.0,1.6666666666666667,0
371.5,2.05,0
143.5,2.909090909090909,0
210.5,3.3333333333333335,0
123.0,1.8333333333333333,0
424.5,1.88,0
187.0,1.263157894736842,0
103.5,1.9,0
142.5,1.1333333333333333,0
241.0,1.024390243902439,0
828.5,1.3333333333333333,0
1267.0,1.59375,0
546.5,2.1904761904761907,0
168.0,3.0,0
211.5,2.0,0
442.5,2.2,0
241.0,1.4761904761904763,0
117.0,1.7272727272727273,0
156.5,1.25,0
258.0,0.9629629629629629,0
161.0,0.9354838709677419,0
198.0,0.926829268292683,0
1466.5,1.3125,0
1497.5,1.4210526315789473,0
174.0,3.090909090909091,0
453.0,1.76,0
116.0,3.0,0
217.5,2.0,0
401.5,2.3157894736842106,0
213.5,1.4545454545454546,0
118.0,1.7272727272727273,0
166.0,1.2,0
348.5,1.4482758620689655,0
227.5,1.4,0
177.0,0.8947368421052632,0
1504.5,1.6,0
103.5,2.2,0
2125.5,1.4074074074074074,0
205.0,2.8461538461538463,0
691.5,0.8823529411764706,0
190.0,2.0,0
361.5,2.263157894736842,0
252.0,1.4285714285714286,0
164.5,1.3333333333333333,0
104.0,1.4285714285714286,0
1483.0,1.6216216216216217,0
240.0,2.923076923076923,0
3380.5,1.2253521126760563,0
898.5,1.0434782608695652,0
139.5,2.909090909090909,0
175.5,1.9411764705882353,0
283.0,2.3157894736842106,0
189.0,1.55,0
181.0,1.25,0
502.0,2.64,0
1826.5,1.4883720930232558,0
171.5,2.0714285714285716,0
137.5,1.4705882352941178,0
1013.0,1.7333333333333334,0
131.0,1.2857142857142858,0
128.5,0.8529411764705882,0
264.5,2.6666666666666665,0
2984.0,1.8846153846153846,0
436.0,1.2564102564102564,0
418.0,1.5862068965517242,0
115.0,2.75,0
112.5,1.5384615384615385,0
167.0,1.1875,0
1784.5,1.558139534883721,0
162.5,1.3333333333333333,0
468.0,2.1666666666666665,0
301.5,2.8,0
117.5,0.7714285714285715,0
1708.0,0.8709677419354839,0
143.5,1.3333333333333333,0
2701.0,1.9591836734693877,0
154.5,1.7647058823529411,0
183.0,1.9444444444444444,0
128.0,1.5384615384615385,0
226.0,1.5,0
177.0,1.1764705882352942,0
2342.0,1.42,0
134.0,1.9333333333333333,0
152.0,1.0476190476190477,0
394.0,5.25,1
351.5,2.5,0
1990.5,0.8507462686567164,0
240.0,1.625,0
2562.5,1.836734693877551,0
136.0,2.9,0
195.0,2.1176470588235294,0
108.0,1.9090909090909092,0
205.5,1.4,0
189.0,1.105263157894737,0
2698.0,1.4901960784313726,0
185.5,2.2142857142857144,0
303.0,1.6521739130434783,0
1349.0,1.6486486486486487,0
165.5,1.4,0
387.0,2.8666666666666667,0
410.5,2.6363636363636362,0
859.5,1.35,0
2255.5,1.8478260869565217,0
144.5,2.9,0
210.0,2.125,0
117.5,1.75,0
117.5,2.0,0
188.5,1.2352941176470589,0
3078.5,1.2424242424242424,0
129.5,1.625,0
105.0,1.1875,0
266.5,1.037037037037037,0
1585.5,1.6578947368421053,0
205.5,1.2222222222222223,0
462.0,2.5,0
451.0,1.4615384615384615,0
431.0,1.1454545454545455,0
340.5,2.7,0
1990.5,1.8409090909090908,0
278.0,1.5,0
206.0,1.1578947368421053,0
162.0,1.368421052631579,0
3555.0,1.1733333333333333,0
232.5,1.12,0
1879.5,1.7560975609756098,0
230.0,1.4375,0
538.5,2.6,0
1152.5,1.1724137931034482,0
333.0,2.1666666666666665,0
1772.0,1.8095238095238095,0
115.0,2.888888888888889,0
140.0,2.1333333333333333,0
118.5,1.8333333333333333,0
231.5,0.9565217391304348,0
188.5,1.4444444444444444,0
3484.5,1.4477611940298507,0
170.0,2.0,0
345.5,1.064516129032258,0
691.0,2.5,0
3938.5,0.8387096774193549,0
270.0,1.3157894736842106,0
290.0,2.8823529411764706,0
1620.5,1.75,0
147.0,3.0,0
187.5,2.2,0
124.0,1.6923076923076923,0
229.0,0.9166666666666666,0
202.0,1.5,0
1855.0,1.5294117647058822,0
575.0,0.5576923076923077,0
471.0,1.0909090909090908,0
858.0,2.4583333333333335,0
